,ruta,num_continuous_species,min_year,max_year,num_survey_years,Latitude,Longitude
1223,84042125,37,1997,2023,15,32.3059287,-92.3460469
1224,84059114,37,2008,2023,15,40.51139,-74.924025
1225,84063206,37,1997,2023,15,34.8933417,-78.5809019
1226,8408211,37,2001,2023,15,35.9420253,-88.9027887
1353,8409011,36,1997,2023,15,38.8438867,-82.0520239
1486,1244127,35,1998,2018,15,53.10329,-111.76012
1487,8406139,35,1997,2023,15,42.2073307,-76.1634009
1488,8406191,35,2004,2023,15,43.0332427,-73.5108119
1489,84083159,35,2005,2023,15,32.2333023,-95.5174446
1490,8408316,35,2001,2023,15,28.2807187,-98.3175579
1607,84014414,34,1997,2011,15,40.4392679,-120.8358171
1608,8401475,34,1997,2012,15,40.5280727,-124.1636509
1609,8401716,34,1997,2014,15,38.3057846,-107.9633117
1761,1244209,33,2007,2023,15,50.48464,-113.39021
1762,12447,33,1997,2011,15,50.56388,-111.84916
1763,1247924,33,1998,2023,15,51.4165,-106.12166
1764,8404253,33,1998,2019,15,30.2694157,-90.9416869
1765,84063230,33,1997,2023,15,36.1444727,-76.4471289
1766,84083312,33,1997,2011,15,29.1806007,-95.6187829
1919,8402555,32,1997,2019,15,30.9498107,-85.7419899
1920,8404456,32,1997,2016,15,46.5514025,-68.7805811
1921,8404957,32,2004,2018,15,41.9189847,-83.9934149
1922,84083114,32,1997,2023,15,29.6237867,-100.4213549
1923,8408935,32,1997,2023,15,47.2274587,-121.0136489
2058,124430,31,2001,2016,15,53.16381,-114.22008
2059,84014177,31,1997,2019,15,41.5295757,-120.1718519
2060,84049128,31,1998,2019,15,44.1177897,-85.8031169
2061,84061103,31,2006,2021,15,44.6461827,-74.7117029
2062,8406950,31,1997,2023,15,43.6488244,-123.5888313
2063,84088918,31,1997,2016,15,36.7154737,-76.5594699
2064,84088920,31,1997,2011,15,36.6124067,-81.5836929
2217,8405063,30,1998,2021,15,45.9187187,-93.0208129
2218,8405066,30,2004,2023,15,45.6583777,-96.1336199
2219,84063116,30,2006,2023,15,35.8549613,-81.0657464
2356,12479120,29,1993,2021,15,51.09238,-102.75534
2357,84014200,29,1997,2023,15,40.9701495,-123.8400894
2358,8404450,29,1997,2011,15,46.1086984,-68.9008541
2359,8406185,29,1996,2023,15,43.5654587,-74.3975289
2498,84014161,28,1997,2022,15,40.3357087,-121.9157259
2499,84025920,28,1997,2011,15,30.4264141,-86.7556245
2500,8403616,28,1999,2018,15,41.1311292,-95.3466186
2501,840595,28,1997,2023,15,39.9994195,-74.2280982
2502,84085368,28,2007,2023,15,38.447119,-109.38558
2646,840269,27,1997,2023,15,30.9422777,-88.3523559
2647,8406058,27,1997,2012,15,35.4463117,-107.4433369
2648,84082904,27,2004,2023,15,35.6068456,-83.7864779
2806,1244306,26,2008,2023,15,50.55749,-110.32547
2807,12479418,26,1996,2023,15,49.4353736,-105.861777
2808,8405316,26,1997,2022,15,47.3060617,-112.4118119
2954,84025165,25,2002,2019,15,29.1871917,-82.2851269
2955,84044304,25,2006,2022,15,45.4140603,-69.8804671
2956,84052130,25,2006,2023,15,39.4087287,-93.7397839
2957,840929,25,2008,2023,15,43.4174237,-109.4431149
3086,1244121,24,1997,2013,15,52.61069,-113.98702
3087,124413,24,1997,2019,15,51.77818,-112.64694
3088,1244143,24,2001,2018,15,54.36335,-117.03659
3089,8405114,24,1997,2023,15,33.6380917,-89.7223899
3224,84035301,23,1999,2023,15,41.3911052,-87.3693435
3225,84042304,23,2004,2023,15,31.9877557,-93.4428329
3226,84042904,23,2001,2023,15,32.3123624,-91.366531
3369,1244408,22,1996,2019,15,50.92147,-112.17449
3370,12476135,22,2006,2023,15,47.06762,-73.38709
3371,8403625,22,1997,2019,15,42.6019638,-94.295246
3372,84038133,22,2006,2022,15,39.7262207,-98.100936
3373,8405122,22,1999,2022,15,34.2998857,-88.5977339
3374,8408212,22,2000,2022,15,35.8134197,-88.8621969
3375,84083353,22,1997,2013,15,32.5914336,-99.8104549
3510,8405343,21,1997,2019,15,45.8279275,-106.4290921
3511,8408120,21,2003,2023,15,45.9390434,-98.8284656
3512,8408147,21,1997,2013,15,43.9250683,-103.5145345
3649,8401449,20,2003,2023,15,33.4048617,-114.7292329
3650,8408534,20,1997,2016,15,39.5919247,-111.2646329
3651,84092125,20,2007,2023,15,41.003724,-107.360869
3770,8401432,19,2006,2023,15,35.8086777,-120.5305939
3771,84014357,19,2002,2023,15,38.3539344,-120.6797897
3879,84049126,18,2004,2023,15,44.9421489,-85.1220656
3880,84083111,18,1997,2017,15,31.0629737,-102.3888389
3881,84085301,18,1997,2023,15,41.8445587,-113.7944189
3985,12411309,17,2003,2023,15,49.03906,-120.38993
3986,84017201,17,1997,2022,15,40.6165527,-108.6736679
3987,8408353,17,2008,2023,15,31.4345362,-98.1724883
3988,84089262,17,2000,2023,15,46.9123947,-120.5676569
4165,84083101,15,1997,2023,15,35.2063557,-101.5785679
4166,8409260,15,1998,2017,15,43.2696147,-107.6895359
4253,84083104,14,1997,2023,15,36.4631119,-100.4408384
4426,8401433,11,1997,2023,15,35.1800607,-119.1639019
4465,12493115,10,1998,2019,15,60.92204,-137.88259
4509,840175,9,1997,2023,15,40.5963537,-104.2027819
4510,84053908,9,1997,2021,15,46.1988347,-108.4511499
4542,8406101,8,2003,2023,15,36.6901017,-113.4587859
4568,840694,7,1997,2022,15,45.4462537,-120.7024989
4569,8408517,7,2000,2023,15,38.3728587,-110.7118149
4598,8408926,6,1997,2019,15,45.9666667,-120.25
4599,8409271,6,1996,2023,15,42.7688427,-110.4963149
4623,8406177,5,1997,2023,15,32.57312,-111.329123
4624,8406177,5,1997,2023,15,43.7262817,-75.1690839
4657,84014139,3,1997,2023,15,36.0509851,-116.5004177
35,84039124,62,2008,2023,14,37.5839876,-85.7373309
120,8408969,54,1998,2023,14,48.2241597,-119.0483859
160,1247610,51,1997,2016,14,45.72328,-71.47994
187,8403943,50,2008,2023,14,38.1661827,-84.0681929
277,12411207,48,1997,2016,14,49.04169,-118.47504
278,1245629,48,1987,2016,14,46.73222,-64.96499
279,84027329,48,2005,2023,14,33.4037868,-85.253731
324,8407112,47,2008,2023,14,34.35,-92.633333
386,840839,46,1997,2010,14,27.9766671,-99.2664374
444,84025904,45,1997,2011,14,30.9635097,-85.1179618
598,8404912,43,1997,2010,14,45.6475737,-87.4492339
599,8405223,43,1997,2023,14,38.1949807,-93.8401499
600,8406142,43,1997,2023,14,42.803411,-76.932647
693,12445313,42,2007,2022,14,50.14935,-96.17788
694,84071,42,1997,2014,14,33.3121558,-91.8906744
695,8408717,42,1998,2016,14,44.5503853,-72.3791513
784,1244131,41,1997,2010,14,53.77362,-115.61189
785,12479102,41,1997,2019,14,49.83464,-102.27756
786,84014411,41,1998,2011,14,40.1803227,-122.8597869
787,84088911,41,1997,2023,14,37.4400627,-76.9000469
878,84017226,40,1998,2023,14,37.1141597,-104.6052929
879,84027327,40,2006,2019,14,33.382002,-84.2837106
880,8404254,40,2004,2023,14,30.9782167,-91.1039109
881,84072145,40,2000,2023,14,40.9179173,-80.1512697
882,8408053,40,1999,2021,14,34.5830237,-80.4444509
985,8403627,39,1997,2014,14,42.6484757,-95.7210459
986,840874,39,1997,2023,14,43.2885447,-72.8507919
987,8408812,39,1996,2013,14,38.6248921,-77.5897828
1097,1244309,38,2005,2019,14,50.01932,-113.39054
1098,8403931,38,1998,2023,14,37.6179677,-86.0179129
1099,84042309,38,2000,2022,14,30.4743657,-91.2112109
1100,8405229,38,1997,2023,14,39.3300772,-93.8041794
1101,8406135,38,1997,2023,14,42.903801,-75.468728
1102,8406187,38,1995,2017,14,43.7217467,-74.7918689
1227,1247614,37,1997,2022,14,46.03146,-75.57423
1228,84018116,37,2005,2023,14,41.8805267,-72.9557559
1229,8408013,37,1997,2017,14,32.8571976,-80.6511435
1230,8408951,37,1998,2018,14,48.8499507,-118.9670179
1354,840144,36,1997,2023,14,41.6955943,-124.1417935
1355,8403540,36,1997,2023,14,38.7795826,-85.0940693
1491,1247932,35,1997,2023,14,52.95846,-106.73266
1610,1241165,34,1997,2010,14,54.98797,-123.0335
1611,84042105,34,1997,2018,14,29.6995057,-91.2072539
1612,84042301,34,2004,2023,14,32.5862893,-93.4321508
1613,84044117,34,1997,2010,14,44.1209917,-69.2527839
1614,8409035,34,1998,2023,14,39.0742387,-81.5530999
1767,12411236,33,2002,2021,14,51.79483,-123.07011
1768,12411256,33,1997,2010,14,53.65356,-122.96084
1769,8404953,33,1996,2014,14,42.7647917,-84.1820229
1770,84063315,33,2002,2023,14,34.9528807,-79.2812189
1771,8408318,33,1997,2010,14,28.1788677,-99.7785729
1772,8408839,33,2001,2023,14,36.6058887,-79.7629019
1924,840232,32,2001,2021,14,31.7165541,-85.8156189
1925,84042306,32,2006,2023,14,31.9003707,-91.9109869
1926,8408052,32,1999,2023,14,34.2121984,-81.8252707
2065,8402137,31,2005,2023,14,31.0706664,-87.8350582
2066,8402558,31,1997,2023,14,30.3506092,-83.3399191
2067,8402571,31,1997,2015,14,27.2920427,-82.0563269
2068,84027333,31,2005,2022,14,34.3932407,-83.1032176
2069,84069250,31,1995,2023,14,42.2791706,-123.6060868
2220,8406162,30,1998,2019,14,41.9986107,-79.4116839
2221,8408712,30,1997,2023,14,44.6832207,-71.8536769
2222,8408924,30,1997,2018,14,45.6867957,-122.4449539
2223,8408939,30,1999,2019,14,47.0760577,-117.7335889
2503,84026,28,1997,2010,14,34.5012877,-86.6855493
2504,8403464,28,1997,2023,14,39.0052343,-87.7771751
2505,840804,28,1997,2023,14,33.6458617,-79.4348459
2649,84014130,27,1997,2023,14,34.2452557,-117.0639579
2650,84014313,27,1998,2017,14,34.0809816,-116.8865694
2651,84042140,27,1998,2013,14,32.7507357,-93.5489809
2652,8408113,27,1999,2017,14,44.5010807,-98.3160719
2653,840872,27,2003,2023,14,42.8089741,-73.2805777
2809,12476112,26,1998,2019,14,46.36184,-76.48713
2810,84042303,26,2006,2019,14,32.9737057,-91.5183169
2811,8408356,26,1997,2023,14,32.6077902,-94.701781
2958,8401810,25,1997,2018,14,41.0517897,-73.6169339
2959,8405225,25,1997,2023,14,39.6396973,-91.556756
2960,84088906,25,1997,2018,14,37.4121017,-80.5227969
3090,8402517,24,1997,2011,14,27.4438745,-82.1186659
3091,84027158,24,1997,2023,14,30.6012759,-82.706828
3092,840696,24,1997,2023,14,45.2238277,-118.9095229
3227,124567,23,2007,2021,14,47.75451,-67.67612
3228,84014430,23,2000,2021,14,41.534114,-121.58434
3229,84053103,23,2009,2023,14,48.808387,-113.41292
3230,8406151,23,1997,2019,14,42.9708677,-77.5572209
3231,8408984,23,1997,2018,14,46.2738807,-117.2930749
3376,84034313,22,2001,2023,14,39.8529571,-89.0850451
3377,8406192,22,2004,2018,14,43.6098217,-73.7371009
3378,840677,22,1997,2014,14,32.57312,-111.3291239
3379,840677,22,1997,2014,14,34.1364298,-97.2128782
3513,1244139,21,1999,2021,14,54.05083,-113.91555
3514,1245724,21,2003,2022,14,51.37223,-55.59776
3515,84014908,21,1997,2010,14,41.2623507,-124.0971118
3516,84027304,21,2006,2023,14,31.060394,-81.9385286
3517,8404437,21,1997,2014,14,45.0210757,-69.4418239
3518,84083352,21,1997,2019,14,32.6265908,-98.3699292
3652,1241193,20,2003,2021,14,56.10483,-129.28439
3653,1244533,20,1998,2023,14,54.58304,-101.3872
3654,8402217,20,1997,2021,14,30.4866365,-88.3854517
3772,12411300,19,2005,2022,14,53.20804,-131.79334
3773,1245737,19,1995,2011,14,53.4272,-65.1431
3774,1247949,19,1997,2023,14,54.70829,-107.23426
3775,84014427,19,1997,2017,14,34.7072417,-119.6177289
3776,84036131,19,1997,2023,14,43.0675537,-93.5769729
3777,84054116,19,1997,2023,14,41.9425827,-98.7032699
3778,8406949,19,2001,2023,14,44.9134489,-118.4006221
3882,1244141,18,1997,2010,14,54.74231,-115.78253
3883,1244241,18,1997,2018,14,54.03515,-115.11754
3884,84083301,18,1996,2011,14,26.1561647,-97.9422829
3885,84088905,18,1997,2013,14,37.4929037,-80.2750779
3989,84014116,17,1997,2023,14,36.5074727,-118.0989909
3990,8401720,17,1997,2017,14,38.6410567,-103.2279359
3991,84085107,17,2001,2023,14,40.8753817,-110.8317029
3992,8409227,17,1998,2023,14,41.1911807,-105.2957379
4078,84069901,16,1997,2023,14,45.0467199,-122.4900399
4079,8409258,16,1997,2023,14,43.7997187,-108.2157059
4167,8401484,15,1996,2023,14,37.8002217,-118.5296169
4168,8403212,15,1997,2014,14,62.2317426,-146.515638
4169,8403823,15,1997,2014,14,38.8417547,-99.4663929
4170,8405442,15,1997,2023,14,42.0059106,-101.0465689
4171,84055143,15,2004,2021,14,40.1798727,-115.4929227
4172,84069220,15,1997,2023,14,43.1653387,-121.2664489
4173,8409218,15,2009,2023,14,42.8775297,-107.4436569
4254,1249338,14,1997,2023,14,62.18423,-135.08786
4255,84017320,14,1998,2019,14,38.7624107,-103.3489149
4256,84017374,14,1998,2023,14,37.8392179,-106.2560823
4257,840177,14,1999,2023,14,40.6569477,-102.9337159
4258,8405320,14,1997,2023,14,47.2705926,-108.8010122
4322,84027307,13,2005,2019,14,31.6994191,-82.4003766
4323,84033213,13,1997,2019,14,44.2711977,-114.7338639
4324,84083376,13,2003,2023,14,36.0258637,-102.1049879
4325,8408956,13,1997,2023,14,47.8444617,-119.0176089
4382,84017321,12,1997,2016,14,38.2460697,-102.2107619
4383,8408525,12,1997,2010,14,41.7045727,-113.8906629
4427,8401728,11,1997,2015,14,37.6879837,-102.2921829
4466,84083343,10,1999,2015,14,31.7050087,-103.5995099
4467,84085308,10,1999,2018,14,40.5888487,-109.0548549
4468,8409278,10,2005,2023,14,42.6373937,-108.1937259
4511,8405332,9,1998,2023,14,46.5835337,-107.0640799
4512,8406945,9,1997,2023,14,45.0713783,-119.8749011
4513,84092103,9,1997,2023,14,41.1288187,-107.6483229
4543,8409249,8,1997,2022,14,44.0481767,-104.7294539
4625,8401464,5,1997,2023,14,35.8040435,-116.1930811
4626,8405516,5,1997,2022,14,39.5518146,-116.3870941
4645,8406206,4,2002,2022,14,35.8663187,-114.6620259
4646,84085122,4,1997,2012,14,37.5756917,-110.7124489
4664,8405529,2,1997,2021,14,36.9072027,-116.7617883
188,8404715,50,1997,2009,13,42.2307416,-72.5144094
222,8408031,49,2010,2023,13,34.926442,-83.014022
223,84090951,49,2003,2023,13,38.6777833,-79.8369271
325,84039134,47,2005,2023,13,37.1070839,-87.3525878
326,8406128,47,1999,2018,13,42.180541,-74.127738
387,1244520,46,1998,2023,13,50.04899,-100.78298
388,84063419,46,2010,2023,13,35.266597,-76.996044
389,840882,46,1997,2010,13,39.2649107,-77.5849759
445,84083302,45,1997,2009,13,27.3477527,-97.695112
446,84083402,45,2010,2023,13,27.3477527,-97.695112
518,84027314,44,2010,2023,13,31.911593,-83.3946338
601,8404460,43,1997,2009,13,47.3177807,-69.1455809
602,8406118,43,1997,2015,13,42.3521387,-73.9939669
696,8404628,42,1997,2009,13,38.5584741,-76.972877
697,84049267,42,2004,2023,13,42.442593,-83.8064798
788,84088135,41,1996,2023,13,36.9167687,-81.2729709
883,8402523,40,1997,2011,13,28.5723877,-81.9816829
884,84039133,40,2005,2023,13,37.592793,-87.6771392
885,84069217,40,1997,2023,13,43.2152987,-124.0771559
988,840445,39,1997,2023,13,43.9954934,-69.5672329
989,8404910,39,2004,2023,13,46.3252627,-87.7825469
990,8404954,39,1996,2008,13,42.6259987,-84.5428779
991,8405041,39,1997,2021,13,47.7638545,-95.8371369
992,84063316,39,2004,2023,13,34.9303027,-78.8536599
1103,1245616,38,1998,2013,13,47.61835,-64.81201
1104,84063306,38,2010,2023,13,36.1860407,-76.0089199
1105,840742,38,2010,2023,13,34.559183,-92.001796
1231,124117,37,1997,2015,13,49.77716,-118.14029
1232,8405049,37,1997,2017,13,48.0787087,-95.6360169
1233,84063302,37,2005,2019,13,36.3460787,-80.6053549
1356,12411233,36,1997,2022,13,51.31666,-120.14999
1357,84014341,36,1997,2019,13,35.89089,-118.85004
1358,84014352,36,1997,2023,13,38.1231944,-121.525076
1359,84038420,36,2005,2018,13,39.5671077,-98.1535799
1360,84042410,36,2008,2023,13,30.832203,-90.146244
1492,1244524,35,1997,2016,13,51.50735,-100.55731
1493,8404421,35,2005,2019,13,44.5892047,-69.1551509
1494,8404427,35,1997,2021,13,44.9940547,-67.4026869
1495,8408025,35,2010,2023,13,35.055104,-82.15584
1496,8408050,35,1998,2013,13,35.0799639,-81.5465039
1615,12445305,34,2007,2023,13,49.57677,-98.30078
1616,124562,34,1997,2018,13,47.26541,-68.71072
1617,84034307,34,2001,2023,13,40.0179525,-90.9316336
1618,84080220,34,1999,2023,13,34.7497507,-83.2890849
1773,8401422,33,2002,2019,13,37.3670857,-119.6302109
1927,840492,32,2004,2022,13,46.6630819,-89.5588862
1928,84085257,32,2004,2023,13,40.5507558,-110.7307569
2070,84042302,31,2005,2021,13,32.0511467,-92.1260979
2071,84087121,31,1997,2018,13,44.3448659,-73.0782931
2072,8408832,31,2000,2022,13,37.5482647,-75.7320849
2224,12476390,30,1997,2010,13,45.95934,-70.65916
2225,8405141,30,2009,2023,13,34.3507798,-89.1849649
2226,84077800,30,1998,2010,13,41.2239857,-71.5653939
2360,1241111,29,1996,2008,13,49.18402,-122.53478
2361,8404255,29,1998,2023,13,30.4219427,-92.2865819
2362,8404422,29,2005,2019,13,44.8325017,-68.9653549
2363,840909,29,2002,2023,13,37.4410297,-81.5917809
2506,1244111,28,2005,2019,13,51.44533,-110.38028
2507,8401474,28,1997,2009,13,41.2017931,-123.8016231
2508,84025908,28,2010,2023,13,28.7995277,-82.380934
2509,84025909,28,2010,2023,13,29.09706,-82.5826
2510,8405128,28,1997,2010,13,31.6890917,-88.5298989
2511,84069215,28,1998,2015,13,44.7983921,-117.1876246
2512,84083149,28,1997,2010,13,31.4304618,-96.5963949
2513,84083902,28,2004,2016,13,28.5204581,-97.0481342
2654,1244112,27,2006,2022,13,51.57551,-111.20079
2655,12445303,27,2007,2023,13,49.04514,-97.183639
2656,84017423,27,2005,2021,13,37.2314334,-107.8695551
2657,840357,27,1997,2023,13,41.0188097,-85.4900279
2658,84051903,27,1997,2021,13,32.6458127,-90.721818
2659,84061182,27,2007,2019,13,43.679941,-74.966888
2660,8406901,27,1997,2009,13,31.6064617,-109.2258228
2812,84042113,26,1997,2019,13,30.6521557,-92.4323269
2961,84025151,25,2010,2023,13,30.965694,-86.455486
2962,84083115,25,1997,2023,13,26.5738227,-98.8715669
3093,84044410,24,2010,2023,13,43.9167261,-70.979445
3094,8404952,24,1997,2023,13,43.0899857,-84.6600329
3232,84017311,23,1998,2023,13,39.4106807,-105.9687199
3233,840338,23,1997,2016,13,45.8118141,-115.681061
3380,84017138,22,2009,2023,13,39.0521056,-108.5755774
3381,84049146,22,2004,2017,13,44.8194449,-84.9695693
3382,8405518,22,1999,2019,13,39.2075029,-114.4976522
3383,8406900,22,1997,2009,13,31.9197167,-109.9150009
3384,84083432,22,2010,2023,13,31.0025107,-105.55087
3385,8408362,22,1997,2023,13,32.2930094,-97.8146904
3519,1244438,21,2004,2022,13,54.91816,-112.01798
3520,12479406,21,1996,2023,13,49.30547,-108.42765
3521,8408149,21,1997,2021,13,44.2591557,-103.8404699
3522,84083204,21,1996,2023,13,26.780834,-99.1225297
3523,840838,21,2005,2023,13,27.3221067,-98.9698489
3655,1244421,20,1997,2022,13,52.20114,-113.21913
3656,12493112,20,1998,2010,13,60.70657,-135.26615
3657,84049902,20,2006,2021,13,46.2449441,-84.7221109
3658,840549,20,1997,2023,13,40.3070527,-99.9683619
3779,1244321,19,1997,2023,13,52.72674,-113.22096
3780,1244321,19,1997,2023,13,60.558,-116.140967
3781,8403123,19,1997,2012,13,55.688234,-132.6257
3782,8408126,19,1997,2022,13,44.0210147,-102.5874329
3783,8409232,19,1997,2017,13,44.9304357,-109.7260819
3784,8409291,19,1997,2021,13,42.1325837,-104.4550699
3886,12411237,18,1997,2019,13,51.98254,-124.36813
3993,84014431,17,2001,2017,13,40.4903837,-123.0732879
4080,84014429,16,1999,2017,13,41.0822737,-123.0816729
4081,8404916,16,1996,2012,13,45.9415397,-86.7090609
4082,84069120,16,2000,2023,13,43.5937764,-121.8331858
4174,84014174,15,1997,2014,13,41.3813232,-123.4877394
4175,84025283,15,2005,2021,13,24.597703,-81.5829559
4259,840325,14,1997,2023,13,59.3363717,-135.5684509
4260,84083392,14,2004,2023,13,30.561739,-103.9171669
4326,1249327,13,2000,2023,13,61.19712,-136.98192
4327,84083355,13,2002,2023,13,32.5696495,-101.9072519
4384,84039,12,1997,2023,13,62.4798162,-144.828553
4428,1241123,11,1997,2012,13,50.7898,-122.22407
4469,84069205,10,1998,2022,13,45.6178436,-119.9560706
4470,8408513,10,1997,2023,13,39.9739037,-109.6520609
4471,8409245,10,1997,2022,13,44.9497577,-105.6623079
4514,8409279,9,1997,2019,13,42.3149627,-108.2040709
4544,84092105,8,1997,2023,13,41.0612707,-106.1463019
4600,8405532,6,1997,2013,13,35.7204427,-115.2094039
4601,84069139,6,1997,2023,13,42.1429531,-120.9225538
4602,84092214,6,1997,2022,13,43.7595987,-104.5515289
4627,8401423,5,1997,2023,13,37.1720925,-118.0220022
4628,84085304,5,2001,2021,13,40.7651227,-113.1008299
4629,840859,5,1997,2023,13,39.1269117,-113.5196779
67,8403536,58,1997,2023,12,38.4150437,-86.8202889
77,84046151,57,2009,2022,12,39.63115,-76.52063
78,8407218,57,1996,2022,12,41.9617687,-78.3403929
280,1247611,48,1997,2019,12,45.03664,-71.91528
281,8404721,48,1997,2016,12,42.4161992,-73.1828649
282,84072166,48,2009,2023,12,40.238028,-77.668064
327,840749,47,2011,2023,12,35.615095,-94.344402
447,8401415,45,1997,2008,12,38.9787297,-122.2402499
448,8406113,45,1997,2019,12,41.5334407,-74.5802369
519,84047120,44,1997,2015,12,42.5582487,-73.3017328
603,12476213,43,2006,2023,12,46.57821,-75.18816
604,84017376,43,1998,2016,12,37.3389499,-104.5848671
605,8402737,43,2002,2023,12,34.6689717,-85.3463759
606,8405112,43,2000,2023,12,34.8019937,-89.8113619
698,84014178,42,1997,2012,12,40.1732694,-123.6037721
699,8405423,42,1998,2021,12,42.6988061,-97.9539527
700,84063231,42,1999,2017,12,36.5332729,-77.3771141
789,1241122,41,1995,2018,12,50.02257,-121.09934
790,84050140,41,2004,2023,12,47.5992113,-94.885001
791,8408819,41,1997,2023,12,37.6105326,-79.2389683
886,8403532,40,2010,2023,12,38.6841567,-87.1287007
887,8405116,40,2005,2023,12,32.5602847,-89.1019294
993,8403458,39,1997,2023,12,38.8352107,-87.7451035
994,84039117,39,2008,2021,12,37.7389457,-83.5630719
995,8409010,39,1997,2023,12,37.8519437,-82.4001619
1106,840491,38,2004,2019,12,46.8708967,-89.3135462
1107,8408057,38,1998,2012,12,33.6193783,-79.327825
